laureate_id,Birth_Date,Birth_City,Birth_Country,Birth_Lat,Birth_Lon,Gender,Affiliation_Name,Award_City,Award_Country,Award_Lat,Award_Lon
294,1857-05-13,Almora,India,29.593431,79.654274,male,University College,Liverpool,United Kingdom,54.6,-2.0
2,1853-07-18,Arnhem,the Netherlands,51.984257,5.910857,male,Leiden University,Leiden,the Netherlands,52.316667,5.55
3,1865-05-25,Zonnemaire,the Netherlands,51.713056,3.951111,male,Amsterdam University,Amsterdam,the Netherlands,52.316667,5.55
464,1833-02-19,Geneva,Switzerland,46.203397,6.145957,male,,,,,
465,1843-05-21,Tramelan,Switzerland,47.223333,7.101389,male,,,,,
571,1817-11-30,Garding,Schleswig,54.329881,8.785967,male,,,,,
161,1852-10-09,Euskirchen,Prussia,50.661278,6.787256,male,Berlin University,Berlin,Germany,51.0,10.0
293,1854-03-15,Hansdorf,Prussia,53.58266,19.656639,male,Marburg University,Marburg,Germany,51.0,10.0
1,1845-03-27,Lennep,Prussia,51.178742,7.189696,male,Munich University,Munich,Germany,51.0,10.0
462,1828-05-08,Geneva,Switzerland,46.203397,6.145957,male,,,,,
463,1822-05-20,Paris,France,48.860093,2.355954,male,,,,,
569,1839-03-16,Paris,France,48.860093,2.355954,male,,,,,
160,1852-08-30,Rotterdam,the Netherlands,51.925205,4.48911,male,Berlin University,Berlin,Germany,51.0,10.0
