"Award_Year","Category","Date_Awarded","Prize_Amount","Prize_Amount_Adj","Prize_Link","Portion","Sort_Order","Motivation","Laureate_Full_Name","Laureate_Known_Name","Organization_Name","Laureate_Link","laureate_id","Birth_Date","Birth_City","Birth_Country","Birth_Lat","Birth_Lon","Gender","Affiliation_Name","Award_City","Award_Country","Award_Lat","Award_Lon","Age_When_Awarded","Org_Type","Sole_Winner","Org_Name","Org_Founded_Date","Founded_Country"
"2018","Physics","2018-10-02",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/phy/2018","'1/4'",3,"for their method of generating high-intensity, ultra-short optical pulses","Donna Strickland","Donna Strickland","","https://api.nobelprize.org/2/laureate/962","962","1959-05-27","Guelph","Canada",43.546051,-80.249329,"female","University of Waterloo","Waterloo","Canada",60.0,-110.0,59.0,"Human",False,"","",""
"2018","Peace","2018-10-05",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/pea/2018","'1/2'",1,"for their efforts to end the use of sexual violence as a weapon of war and armed conflict","Denis Mukwege","Denis Mukwege","","https://api.nobelprize.org/2/laureate/966","966","1955-03-01","Bukavu","Belgian Congo",-2.5,28.866667,"male","","","","","",63.0,"Human",False,"","",""
"2018","Peace","2018-10-05",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/pea/2018","'1/2'",2,"for their efforts to end the use of sexual violence as a weapon of war and armed conflict","Nadia Murad Basee Taha","Nadia Murad","","https://api.nobelprize.org/2/laureate/967","967","1993-01-01","Kojo","Iraq",36.179036,41.911312,"female","","","","","",25.0,"Human",False,"","",""
"2018","Literature","2019-10-10",9000000,10013620,"https://api.nobelprize.org/2/nobelPrize/lit/2018","'1'",1,"for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life","Olga Tokarczuk","Olga Tokarczuk","","https://api.nobelprize.org/2/laureate/979","979","1962-01-29","Sulechów","Poland",52.092648,15.618116,"female","","","","","",57.0,"Human",True,"","",""
"2018","Economic Sciences","2018-10-01",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/eco/2018","'1/2'",1,"for integrating climate change into long-run macroeconomic analysis","William D. Nordhaus","William D. Nordhaus","","https://api.nobelprize.org/2/laureate/968","968","1941-05-31","Albuquerque, NM","USA",35.084491,-106.651137,"male","Yale University","New Haven, CT","USA",39.828175,-98.5795,77.0,"Human",False,"","",""
"2018","Economic Sciences","2018-10-01",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/eco/2018","'1/2'",2,"for integrating technological innovations into long-run macroeconomic analysis","Paul M. Romer","Paul M. Romer","","https://api.nobelprize.org/2/laureate/969","969","1955-01-01","Denver, CO","USA",39.739235,-104.984863,"male","NYU Stern School of Business","New York, NY","USA",39.828175,-98.5795,63.0,"Human",False,"","",""
"2018","Chemistry","2018-10-03",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/che/2018","'1/2'",1,"for the directed evolution of enzymes","Frances H. Arnold","Frances H. Arnold","","https://api.nobelprize.org/2/laureate/963","963","1956-07-25","Pittsburgh, PA","USA",40.440136,-80.008661,"female","California Institute of Technology (Caltech)","Pasadena, CA","USA",39.828175,-98.5795,62.0,"Human",False,"","",""
"2018","Chemistry","2018-10-03",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/che/2018","'1/4'",2,"for the phage display of peptides and antibodies","George P. Smith","George P. Smith","","https://api.nobelprize.org/2/laureate/964","964","1941-03-10","Norwalk, CT","USA",41.117596,-73.407898,"male","University of Missouri","Columbia","USA",39.828175,-98.5795,77.0,"Human",False,"","",""
"2018","Chemistry","2018-10-03",9000000,10195200,"https://api.nobelprize.org/2/nobelPrize/che/2018","'1/4'",3,"for the phage display of peptides and antibodies","Sir Gregory P. Winter","Sir Gregory P. Winter","","https://api.nobelprize.org/2/laureate/965","965","1951-04-14","Leicester","United Kingdom",52.636139,-1.133079,"male","MRC Laboratory of Molecular Biology","Cambridge","United Kingdom",54.6,-2.0,67.0,"Human",False,"","",""
"2017","Physiology or Medicine","2017-10-02",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/med/2017","'1/3'",1,"for their discoveries of molecular mechanisms controlling the circadian rhythm","Jeffrey C. Hall","Jeffrey C. Hall","","https://api.nobelprize.org/2/laureate/938","938","1945-05-03","New York, NY","USA",40.715758,-74.0113,"male","University of Maine","Maine, ME","USA",39.828175,-98.5795,72.0,"Human",False,"","",""
"2017","Physiology or Medicine","2017-10-02",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/med/2017","'1/3'",2,"for their discoveries of molecular mechanisms controlling the circadian rhythm","Michael Rosbash","Michael Rosbash","","https://api.nobelprize.org/2/laureate/939","939","1944-03-07","Kansas City, MO","USA",39.100105,-94.57814,"male","Brandeis University","Waltham, MA","USA",39.828175,-98.5795,73.0,"Human",False,"","",""
"2017","Physiology or Medicine","2017-10-02",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/med/2017","'1/3'",3,"for their discoveries of molecular mechanisms controlling the circadian rhythm","Michael W. Young","Michael W. Young","","https://api.nobelprize.org/2/laureate/940","940","1949-03-28","Miami, FL","USA",25.64809,-80.426262,"male","Rockefeller University","New York, NY","USA",39.828175,-98.5795,68.0,"Human",False,"","",""
"2017","Physics","2017-10-03",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/phy/2017","'1/2'",1,"for decisive contributions to the LIGO detector and the observation of gravitational waves","Rainer Weiss","Rainer Weiss","","https://api.nobelprize.org/2/laureate/941","941","1932-09-29","Berlin","Germany",52.522265,13.406852,"male","LIGO/VIRGO Collaboration","","","","",85.0,"Human",False,"","",""
"2017","Physics","2017-10-03",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/phy/2017","'1/4'",2,"for decisive contributions to the LIGO detector and the observation of gravitational waves","Barry C. Barish","Barry C. Barish","","https://api.nobelprize.org/2/laureate/942","942","1936-01-27","Omaha, NE","USA",41.258611,-95.9375,"male","LIGO/VIRGO Collaboration","","","","",81.0,"Human",False,"","",""
"2017","Physics","2017-10-03",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/phy/2017","'1/4'",3,"for decisive contributions to the LIGO detector and the observation of gravitational waves","Kip S. Thorne","Kip S. Thorne","","https://api.nobelprize.org/2/laureate/943","943","1940-06-01","Logan, UT","USA",41.731346,-111.834862,"male","LIGO/VIRGO Collaboration","","","","",77.0,"Human",False,"","",""
"2017","Peace","2017-10-06",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/pea/2017","'1'",1,"for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons","","","International Campaign to Abolish Nuclear Weapons","https://api.nobelprize.org/2/laureate/948","948","","","","","","","","","","","","","Organization",True,"International Campaign to Abolish Nuclear Weapons","2007-01-01","Australia"
"2017","Literature","2017-10-05",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/lit/2017","'1'",1,"who, in novels of great emotional force, has uncovered the abyss beneath our illusory sense of connection with the world","Kazuo Ishiguro","Kazuo Ishiguro","","https://api.nobelprize.org/2/laureate/947","947","1954-11-08","Nagasaki","Japan",32.75016,129.878098,"male","","","","","",62.0,"Human",True,"","",""
"2017","Economic Sciences","2017-10-09",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/eco/2017","'1'",1,"for his contributions to behavioural economics","Richard H. Thaler","Richard H. Thaler","","https://api.nobelprize.org/2/laureate/949","949","1945-09-12","East Orange, NJ","USA",40.767323,-74.204865,"male","University of Chicago","Chicago, IL","USA",39.828175,-98.5795,72.0,"Human",True,"","",""
"2017","Chemistry","2017-10-04",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/che/2017","'1/3'",1,"for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution","Jacques Dubochet","Jacques Dubochet","","https://api.nobelprize.org/2/laureate/944","944","1942-06-08","Aigle","Switzerland",46.317432,6.969595,"male","University of Lausanne","Lausanne","Switzerland",46.798562,8.231973,75.0,"Human",False,"","",""
"2017","Chemistry","2017-10-04",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/che/2017","'1/3'",2,"for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution","Joachim Frank","Joachim Frank","","https://api.nobelprize.org/2/laureate/945","945","1940-09-12","Siegen","Germany",50.873741,8.020064,"male","Columbia University","New York, NY","USA",39.828175,-98.5795,77.0,"Human",False,"","",""
"2017","Chemistry","2017-10-04",9000000,10394780,"https://api.nobelprize.org/2/nobelPrize/che/2017","'1/3'",3,"for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution","Richard Henderson","Richard Henderson","","https://api.nobelprize.org/2/laureate/946","946","1945-07-19","Edinburgh","Scotland",55.955709,-3.207405,"male","MRC Laboratory of Molecular Biology","Cambridge","United Kingdom",54.6,-2.0,72.0,"Human",False,"","",""
"2016","Physiology or Medicine","2016-10-03",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/med/2016","'1'",1,"for his discoveries of mechanisms for autophagy","Yoshinori Ohsumi","Yoshinori Ohsumi","","https://api.nobelprize.org/2/laureate/927","927","1945-02-09","Fukuoka","Japan",33.590355,130.401716,"male","Tokyo Institute of Technology","Tokyo","Japan",35.0,136.0,71.0,"Human",True,"","",""
"2016","Physics","2016-10-04",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/phy/2016","'1/2'",1,"for theoretical discoveries of topological phase transitions and topological phases of matter","David J. Thouless","David J. Thouless","","https://api.nobelprize.org/2/laureate/928","928","1934-09-21","Bearsden","United Kingdom",55.919238,-4.333202,"male","University of Washington","Seattle, WA","USA",39.828175,-98.5795,82.0,"Human",False,"","",""
"2016","Physics","2016-10-04",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/phy/2016","'1/4'",2,"for theoretical discoveries of topological phase transitions and topological phases of matter","F. Duncan M. Haldane","F. Duncan M. Haldane","","https://api.nobelprize.org/2/laureate/929","929","1951-09-14","London","United Kingdom",51.510235,-0.120852,"male","Princeton University","Princeton, NJ","USA",39.828175,-98.5795,65.0,"Human",False,"","",""
"2016","Physics","2016-10-04",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/phy/2016","'1/4'",3,"for theoretical discoveries of topological phase transitions and topological phases of matter","J. Michael Kosterlitz","J. Michael Kosterlitz","","https://api.nobelprize.org/2/laureate/930","930","1943-06-22","Aberdeen","United Kingdom",57.148243,-2.092809,"male","Brown University","Providence, RI","USA",39.828175,-98.5795,73.0,"Human",False,"","",""
"2016","Peace","2016-10-07",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/pea/2016","'1'",1,"for his resolute efforts to bring the country's more than 50-year-long civil war to an end","Juan Manuel Santos","Juan Manuel Santos","","https://api.nobelprize.org/2/laureate/934","934","1951-08-10","Bogotá","Colombia",4.653465,-74.083649,"male","","","","","",65.0,"Human",True,"","",""
"2016","Literature","2016-10-13",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/lit/2016","'1'",1,"for having created new poetic expressions within the great American song tradition","Bob Dylan","Bob Dylan","","https://api.nobelprize.org/2/laureate/937","937","1941-05-24","Duluth, MN","USA",46.77293,-92.125122,"male","","","","","",75.0,"Human",True,"","",""
"2016","Economic Sciences","2016-10-10",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/eco/2016","'1/2'",1,"for their contributions to contract theory","Oliver Hart","Oliver Hart","","https://api.nobelprize.org/2/laureate/935","935","1948-10-09","London","United Kingdom",51.510235,-0.120852,"male","Harvard University","Cambridge, MA","USA",39.828175,-98.5795,68.0,"Human",False,"","",""
"2016","Economic Sciences","2016-10-10",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/eco/2016","'1/2'",2,"for their contributions to contract theory","Bengt Holmström","Bengt Holmström","","https://api.nobelprize.org/2/laureate/936","936","1949-04-18","Helsinki","Finland",60.167874,24.958234,"male","Massachusetts Institute of Technology (MIT)","Cambridge, MA","USA",39.828175,-98.5795,67.0,"Human",False,"","",""
"2016","Chemistry","2016-10-05",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/che/2016","'1/3'",1,"for the design and synthesis of molecular machines","Jean-Pierre Sauvage","Jean-Pierre Sauvage","","https://api.nobelprize.org/2/laureate/931","931","1944-10-21","Paris","France",48.860093,2.355954,"male","University of Strasbourg","Strasbourg","France",47.0,2.0,72.0,"Human",False,"","",""
"2016","Chemistry","2016-10-05",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/che/2016","'1/3'",2,"for the design and synthesis of molecular machines","Sir J. Fraser Stoddart","Sir J. Fraser Stoddart","","https://api.nobelprize.org/2/laureate/932","932","1942-05-24","Edinburgh","United Kingdom",55.955709,-3.207405,"male","Northwestern University","Evanston, IL","USA",39.828175,-98.5795,74.0,"Human",False,"","",""
"2016","Chemistry","2016-10-05",8000000,9403431,"https://api.nobelprize.org/2/nobelPrize/che/2016","'1/3'",3,"for the design and synthesis of molecular machines","Bernard L. Feringa","Bernard L. Feringa","","https://api.nobelprize.org/2/laureate/933","933","1951-05-18","Barger-Compascuum","the Netherlands",52.754791,7.042117,"male","University of Groningen","Groningen","the Netherlands",52.316667,5.55,65.0,"Human",False,"","",""
"2015","Physiology or Medicine","2015-10-05",8000000,9498044,"https://api.nobelprize.org/2/nobelPrize/med/2015","'1/4'",1,"for their discoveries concerning a novel therapy against infections caused by roundworm parasites","William C. Campbell","William C. Campbell","","https://api.nobelprize.org/2/laureate/916","916","1930-06-28","Ramelton","Ireland",55.035556,-7.645556,"male","Drew University","Madison, NJ","USA",39.828175,-98.5795,85.0,"Human",False,"","",""
"2015","Physiology or Medicine","2015-10-05",8000000,9498044,"https://api.nobelprize.org/2/nobelPrize/med/2015","'1/4'",2,"for their discoveries concerning a novel therapy against infections caused by roundworm parasites","Satoshi Ōmura","Satoshi Ōmura","","https://api.nobelprize.org/2/laureate/917","917","1935-07-12","Yamanashi Prefecture","Japan",35.664139,138.568417,"male","Kitasato University","Tokyo","Japan",35.0,136.0,80.0,"Human",False,"","",""
"2015","Physiology or Medicine","2015-10-05",8000000,9498044,"https://api.nobelprize.org/2/nobelPrize/med/2015","'1/2'",3,"for her discoveries concerning a novel therapy against Malaria","Tu Youyou","Tu Youyou","","https://api.nobelprize.org/2/laureate/918","918","1930-12-30","Zhejiang Ningbo","China",29.868336,121.54399,"female","China Academy of Traditional Chinese Medicine","Beijing","China",35.844722,103.451944,84.0,"Human",False,"","",""
"2015","Physics","2015-10-06",8000000,9498044,"https://api.nobelprize.org/2/nobelPrize/phy/2015","'1/2'",1,"for the discovery of neutrino oscillations, which shows that neutrinos have mass","Takaaki Kajita","Takaaki Kajita","","https://api.nobelprize.org/2/laureate/919","919","1959-03-09","Higashimatsuyama","Japan",36.042152,139.399796,"male","University of Tokyo","Kashiwa","Japan",35.0,136.0,56.0,"Human",False,"","",""
